2017122502,nba.g.1947216,nba.t.2,nba.t.27,https://sports.yahoo.com/nba/washington-wizards-boston-celtics-2017122502/,Mon, 25 Dec 2017 22:30:00,5100
2017122525,nba.g.1947812,nba.t.25,nba.t.10,https://sports.yahoo.com/nba/houston-rockets-oklahoma-city-thunder-2017122525/,Tue, 26 Dec 2017 01:00:00,5100
2017122513,nba.g.1947374,nba.t.13,nba.t.16,https://sports.yahoo.com/nba/minnesota-timberwolves-los-angeles-lakers-2017122513/,Tue, 26 Dec 2017 03:30:00,5100
2017122525,nba.g.1947812,nba.t.25,nba.t.10,https://sports.yahoo.com/nba/houston-rockets-oklahoma-city-thunder-2017122525/,Tue, 26 Dec 2017 01:00:00,5092
2017122513,nba.g.1947374,nba.t.13,nba.t.16,https://sports.yahoo.com/nba/minnesota-timberwolves-los-angeles-lakers-2017122513/,Tue, 26 Dec 2017 03:30:00,5092
2017122608,nba.g.1947135,nba.t.8,nba.t.11,https://sports.yahoo.com/nba/indiana-pacers-detroit-pistons-2017122608/,Wed, 27 Dec 2017 00:00:00,5101
2017122606,nba.g.1947818,nba.t.6,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-dallas-mavericks-2017122606/,Wed, 27 Dec 2017 00:00:00,5101
2017122614,nba.g.1947934,nba.t.14,nba.t.19,https://sports.yahoo.com/nba/orlando-magic-miami-heat-2017122614/,Wed, 27 Dec 2017 00:30:00,5101
2017122615,nba.g.1948198,nba.t.15,nba.t.4,https://sports.yahoo.com/nba/chicago-bulls-milwaukee-bucks-2017122615/,Wed, 27 Dec 2017 01:00:00,5101
2017122624,nba.g.1948285,nba.t.24,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-san-antonio-spurs-2017122624/,Wed, 27 Dec 2017 01:30:00,5101
2017122621,nba.g.1947375,nba.t.21,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-phoenix-suns-2017122621/,Wed, 27 Dec 2017 02:00:00,5101
2017122607,nba.g.1948014,nba.t.7,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-denver-nuggets-2017122607/,Wed, 27 Dec 2017 02:00:00,5101
2017122612,nba.g.1948125,nba.t.12,nba.t.23,https://sports.yahoo.com/nba/sacramento-kings-los-angeles-clippers-2017122612/,Wed, 27 Dec 2017 03:30:00,5101
2017122615,nba.g.1948198,nba.t.15,nba.t.4,https://sports.yahoo.com/nba/chicago-bulls-milwaukee-bucks-2017122615/,Wed, 27 Dec 2017 01:00:00,5102
2017122624,nba.g.1948285,nba.t.24,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-san-antonio-spurs-2017122624/,Wed, 27 Dec 2017 01:30:00,5102
2017122621,nba.g.1947375,nba.t.21,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-phoenix-suns-2017122621/,Wed, 27 Dec 2017 02:00:00,5102
2017122607,nba.g.1948014,nba.t.7,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-denver-nuggets-2017122607/,Wed, 27 Dec 2017 02:00:00,5102
2017122612,nba.g.1948125,nba.t.12,nba.t.23,https://sports.yahoo.com/nba/sacramento-kings-los-angeles-clippers-2017122612/,Wed, 27 Dec 2017 03:30:00,5102
2017122621,nba.g.1947375,nba.t.21,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-phoenix-suns-2017122621/,Wed, 27 Dec 2017 02:00:00,5103
2017122607,nba.g.1948014,nba.t.7,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-denver-nuggets-2017122607/,Wed, 27 Dec 2017 02:00:00,5103
2017122612,nba.g.1948125,nba.t.12,nba.t.23,https://sports.yahoo.com/nba/sacramento-kings-los-angeles-clippers-2017122612/,Wed, 27 Dec 2017 03:30:00,5103
2017122711,nba.g.1947345,nba.t.11,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-indiana-pacers-2017122711/,Thu, 28 Dec 2017 00:00:00,5107
2017122730,nba.g.1947881,nba.t.30,nba.t.2,https://sports.yahoo.com/nba/boston-celtics-charlotte-hornets-2017122730/,Thu, 28 Dec 2017 00:00:00,5107
2017122701,nba.g.1947192,nba.t.1,nba.t.27,https://sports.yahoo.com/nba/washington-wizards-atlanta-hawks-2017122701/,Thu, 28 Dec 2017 00:30:00,5107
2017122704,nba.g.1947253,nba.t.4,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-chicago-bulls-2017122704/,Thu, 28 Dec 2017 01:00:00,5107
2017122725,nba.g.1947821,nba.t.25,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-oklahoma-city-thunder-2017122725/,Thu, 28 Dec 2017 01:00:00,5107
2017122716,nba.g.1947958,nba.t.16,nba.t.7,https://sports.yahoo.com/nba/denver-nuggets-minnesota-timberwolves-2017122716/,Thu, 28 Dec 2017 01:00:00,5107
2017122703,nba.g.1948248,nba.t.3,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-new-orleans-pelicans-2017122703/,Thu, 28 Dec 2017 01:00:00,5107
2017122723,nba.g.1947803,nba.t.23,nba.t.5,https://sports.yahoo.com/nba/cleveland-cavaliers-sacramento-kings-2017122723/,Thu, 28 Dec 2017 03:00:00,5107
2017122713,nba.g.1947384,nba.t.13,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-los-angeles-lakers-2017122713/,Thu, 28 Dec 2017 03:30:00,5107
2017122709,nba.g.1948368,nba.t.9,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-golden-state-warriors-2017122709/,Thu, 28 Dec 2017 03:30:00,5107
2017122704,nba.g.1947253,nba.t.4,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-chicago-bulls-2017122704/,Thu, 28 Dec 2017 01:00:00,5108
2017122725,nba.g.1947821,nba.t.25,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-oklahoma-city-thunder-2017122725/,Thu, 28 Dec 2017 01:00:00,5108
2017122716,nba.g.1947958,nba.t.16,nba.t.7,https://sports.yahoo.com/nba/denver-nuggets-minnesota-timberwolves-2017122716/,Thu, 28 Dec 2017 01:00:00,5108
2017122703,nba.g.1948248,nba.t.3,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-new-orleans-pelicans-2017122703/,Thu, 28 Dec 2017 01:00:00,5108
2017122723,nba.g.1947803,nba.t.23,nba.t.5,https://sports.yahoo.com/nba/cleveland-cavaliers-sacramento-kings-2017122723/,Thu, 28 Dec 2017 03:00:00,5108
2017122713,nba.g.1947384,nba.t.13,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-los-angeles-lakers-2017122713/,Thu, 28 Dec 2017 03:30:00,5108
2017122709,nba.g.1948368,nba.t.9,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-golden-state-warriors-2017122709/,Thu, 28 Dec 2017 03:30:00,5108
2017122723,nba.g.1947803,nba.t.23,nba.t.5,https://sports.yahoo.com/nba/cleveland-cavaliers-sacramento-kings-2017122723/,Thu, 28 Dec 2017 03:00:00,5109
2017122713,nba.g.1947384,nba.t.13,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-los-angeles-lakers-2017122713/,Thu, 28 Dec 2017 03:30:00,5109
2017122709,nba.g.1948368,nba.t.9,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-golden-state-warriors-2017122709/,Thu, 28 Dec 2017 03:30:00,5109
2017122819,nba.g.1947566,nba.t.19,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-orlando-magic-2017122819/,Fri, 29 Dec 2017 00:00:00,5112
2017122802,nba.g.1947222,nba.t.2,nba.t.10,https://sports.yahoo.com/nba/houston-rockets-boston-celtics-2017122802/,Fri, 29 Dec 2017 01:00:00,5112
2017122815,nba.g.1948201,nba.t.15,nba.t.16,https://sports.yahoo.com/nba/minnesota-timberwolves-milwaukee-bucks-2017122815/,Fri, 29 Dec 2017 01:00:00,5112
2017122824,nba.g.1948292,nba.t.24,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-san-antonio-spurs-2017122824/,Fri, 29 Dec 2017 01:30:00,5112
2017122822,nba.g.1947561,nba.t.22,nba.t.20,https://sports.yahoo.com/nba/philadelphia-76ers-portland-trail-blazers-2017122822/,Fri, 29 Dec 2017 03:30:00,5112
2017122802,nba.g.1947222,nba.t.2,nba.t.10,https://sports.yahoo.com/nba/houston-rockets-boston-celtics-2017122802/,Fri, 29 Dec 2017 01:00:00,5113
2017122815,nba.g.1948201,nba.t.15,nba.t.16,https://sports.yahoo.com/nba/minnesota-timberwolves-milwaukee-bucks-2017122815/,Fri, 29 Dec 2017 01:00:00,5113
2017122824,nba.g.1948292,nba.t.24,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-san-antonio-spurs-2017122824/,Fri, 29 Dec 2017 01:30:00,5113
2017122822,nba.g.1947561,nba.t.22,nba.t.20,https://sports.yahoo.com/nba/philadelphia-76ers-portland-trail-blazers-2017122822/,Fri, 29 Dec 2017 03:30:00,5113
2017122927,nba.g.1947817,nba.t.27,nba.t.10,https://sports.yahoo.com/nba/houston-rockets-washington-wizards-2017122927/,Sat, 30 Dec 2017 00:00:00,5118
2017122928,nba.g.1948296,nba.t.28,nba.t.1,https://sports.yahoo.com/nba/atlanta-hawks-toronto-raptors-2017122928/,Sat, 30 Dec 2017 00:30:00,5118
2017122904,nba.g.1947254,nba.t.4,nba.t.11,https://sports.yahoo.com/nba/indiana-pacers-chicago-bulls-2017122904/,Sat, 30 Dec 2017 01:00:00,5118
2017122925,nba.g.1947825,nba.t.25,nba.t.15,https://sports.yahoo.com/nba/milwaukee-bucks-oklahoma-city-thunder-2017122925/,Sat, 30 Dec 2017 01:00:00,5118
2017122914,nba.g.1947944,nba.t.14,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-miami-heat-2017122914/,Sat, 30 Dec 2017 01:00:00,5118
2017122903,nba.g.1948252,nba.t.3,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-new-orleans-pelicans-2017122903/,Sat, 30 Dec 2017 01:00:00,5118
2017122923,nba.g.1947819,nba.t.23,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-sacramento-kings-2017122923/,Sat, 30 Dec 2017 03:00:00,5118
2017122913,nba.g.1947395,nba.t.13,nba.t.12,https://sports.yahoo.com/nba/los-angeles-clippers-los-angeles-lakers-2017122913/,Sat, 30 Dec 2017 03:30:00,5118
2017122909,nba.g.1947479,nba.t.9,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-golden-state-warriors-2017122909/,Sat, 30 Dec 2017 03:30:00,5118
2017122904,nba.g.1947254,nba.t.4,nba.t.11,https://sports.yahoo.com/nba/indiana-pacers-chicago-bulls-2017122904/,Sat, 30 Dec 2017 01:00:00,5119
2017122925,nba.g.1947825,nba.t.25,nba.t.15,https://sports.yahoo.com/nba/milwaukee-bucks-oklahoma-city-thunder-2017122925/,Sat, 30 Dec 2017 01:00:00,5119
2017122914,nba.g.1947944,nba.t.14,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-miami-heat-2017122914/,Sat, 30 Dec 2017 01:00:00,5119
2017122903,nba.g.1948252,nba.t.3,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-new-orleans-pelicans-2017122903/,Sat, 30 Dec 2017 01:00:00,5119
2017122923,nba.g.1947819,nba.t.23,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-sacramento-kings-2017122923/,Sat, 30 Dec 2017 03:00:00,5119
2017122913,nba.g.1947395,nba.t.13,nba.t.12,https://sports.yahoo.com/nba/los-angeles-clippers-los-angeles-lakers-2017122913/,Sat, 30 Dec 2017 03:30:00,5119
2017122909,nba.g.1947479,nba.t.9,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-golden-state-warriors-2017122909/,Sat, 30 Dec 2017 03:30:00,5119
2017122923,nba.g.1947819,nba.t.23,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-sacramento-kings-2017122923/,Sat, 30 Dec 2017 03:00:00,5120
2017122913,nba.g.1947395,nba.t.13,nba.t.12,https://sports.yahoo.com/nba/los-angeles-clippers-los-angeles-lakers-2017122913/,Sat, 30 Dec 2017 03:30:00,5120
2017122909,nba.g.1947479,nba.t.9,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-golden-state-warriors-2017122909/,Sat, 30 Dec 2017 03:30:00,5120
2017123008,nba.g.1947138,nba.t.8,nba.t.24,https://sports.yahoo.com/nba/san-antonio-spurs-detroit-pistons-2017123008/,Sun, 31 Dec 2017 00:00:00,5126
2017123019,nba.g.1947569,nba.t.19,nba.t.14,https://sports.yahoo.com/nba/miami-heat-orlando-magic-2017123019/,Sun, 31 Dec 2017 00:00:00,5126
2017123003,nba.g.1948258,nba.t.3,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-new-orleans-pelicans-2017123003/,Sun, 31 Dec 2017 00:00:00,5126
2017123001,nba.g.1947199,nba.t.1,nba.t.22,https://sports.yahoo.com/nba/portland-trail-blazers-atlanta-hawks-2017123001/,Sun, 31 Dec 2017 00:30:00,5126
2017123026,nba.g.1947278,nba.t.26,nba.t.5,https://sports.yahoo.com/nba/cleveland-cavaliers-utah-jazz-2017123026/,Sun, 31 Dec 2017 01:00:00,5126
2017123009,nba.g.1947466,nba.t.9,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-golden-state-warriors-2017123009/,Sun, 31 Dec 2017 01:30:00,5126
2017123007,nba.g.1948020,nba.t.7,nba.t.20,https://sports.yahoo.com/nba/philadelphia-76ers-denver-nuggets-2017123007/,Sun, 31 Dec 2017 02:00:00,5126
2017123026,nba.g.1947278,nba.t.26,nba.t.5,https://sports.yahoo.com/nba/cleveland-cavaliers-utah-jazz-2017123026/,Sun, 31 Dec 2017 01:00:00,5127
2017123009,nba.g.1947466,nba.t.9,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-golden-state-warriors-2017123009/,Sun, 31 Dec 2017 01:30:00,5127
2017123007,nba.g.1948020,nba.t.7,nba.t.20,https://sports.yahoo.com/nba/philadelphia-76ers-denver-nuggets-2017123007/,Sun, 31 Dec 2017 02:00:00,5127
2017123127,nba.g.1947826,nba.t.27,nba.t.4,https://sports.yahoo.com/nba/chicago-bulls-washington-wizards-2017123127/,Sun, 31 Dec 2017 20:30:00,5131
2017123111,nba.g.1947348,nba.t.11,nba.t.16,https://sports.yahoo.com/nba/minnesota-timberwolves-indiana-pacers-2017123111/,Sun, 31 Dec 2017 22:00:00,5131
2017123102,nba.g.1947227,nba.t.2,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-boston-celtics-2017123102/,Sun, 31 Dec 2017 22:30:00,5131
2017123123,nba.g.1947829,nba.t.23,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-sacramento-kings-2017123123/,Mon, 01 Jan 2018 00:00:00,5131
2017123125,nba.g.1947835,nba.t.25,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-oklahoma-city-thunder-2017123125/,Mon, 01 Jan 2018 00:00:00,5131
2017123110,nba.g.1947947,nba.t.10,nba.t.13,https://sports.yahoo.com/nba/los-angeles-lakers-houston-rockets-2017123110/,Mon, 01 Jan 2018 00:00:00,5131
2017123112,nba.g.1948132,nba.t.12,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-los-angeles-clippers-2017123112/,Mon, 01 Jan 2018 00:00:00,5131
2017123121,nba.g.1947382,nba.t.21,nba.t.20,https://sports.yahoo.com/nba/philadelphia-76ers-phoenix-suns-2017123121/,Mon, 01 Jan 2018 01:00:00,5131
2017123123,nba.g.1947829,nba.t.23,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-sacramento-kings-2017123123/,Mon, 01 Jan 2018 00:00:00,5132
2017123125,nba.g.1947835,nba.t.25,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-oklahoma-city-thunder-2017123125/,Mon, 01 Jan 2018 00:00:00,5132
2017123110,nba.g.1947947,nba.t.10,nba.t.13,https://sports.yahoo.com/nba/los-angeles-lakers-houston-rockets-2017123110/,Mon, 01 Jan 2018 00:00:00,5132
2017123112,nba.g.1948132,nba.t.12,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-los-angeles-clippers-2017123112/,Mon, 01 Jan 2018 00:00:00,5132
2017123121,nba.g.1947382,nba.t.21,nba.t.20,https://sports.yahoo.com/nba/philadelphia-76ers-phoenix-suns-2017123121/,Mon, 01 Jan 2018 01:00:00,5132
2018010117,nba.g.1947478,nba.t.17,nba.t.19,https://sports.yahoo.com/nba/orlando-magic-brooklyn-nets-2018010117/,Tue, 02 Jan 2018 00:30:00,5136
2018010128,nba.g.1948300,nba.t.28,nba.t.15,https://sports.yahoo.com/nba/milwaukee-bucks-toronto-raptors-2018010128/,Tue, 02 Jan 2018 00:30:00,5136
2018010104,nba.g.1947261,nba.t.4,nba.t.22,https://sports.yahoo.com/nba/portland-trail-blazers-chicago-bulls-2018010104/,Tue, 02 Jan 2018 01:00:00,5136
2018010116,nba.g.1947967,nba.t.16,nba.t.13,https://sports.yahoo.com/nba/los-angeles-lakers-minnesota-timberwolves-2018010116/,Tue, 02 Jan 2018 01:00:00,5136
2018010104,nba.g.1947261,nba.t.4,nba.t.22,https://sports.yahoo.com/nba/portland-trail-blazers-chicago-bulls-2018010104/,Tue, 02 Jan 2018 01:00:00,5137
2018010116,nba.g.1947967,nba.t.16,nba.t.13,https://sports.yahoo.com/nba/los-angeles-lakers-minnesota-timberwolves-2018010116/,Tue, 02 Jan 2018 01:00:00,5137
2018010205,nba.g.1947510,nba.t.5,nba.t.22,https://sports.yahoo.com/nba/portland-trail-blazers-cleveland-cavaliers-2018010205/,Wed, 03 Jan 2018 00:00:00,5142
2018010218,nba.g.1947676,nba.t.18,nba.t.24,https://sports.yahoo.com/nba/san-antonio-spurs-new-york-knicks-2018010218/,Wed, 03 Jan 2018 00:30:00,5142
2018010221,nba.g.1947389,nba.t.21,nba.t.1,https://sports.yahoo.com/nba/atlanta-hawks-phoenix-suns-2018010221/,Wed, 03 Jan 2018 02:00:00,5142
2018010223,nba.g.1947843,nba.t.23,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-sacramento-kings-2018010223/,Wed, 03 Jan 2018 03:00:00,5142
2018010212,nba.g.1948145,nba.t.12,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-los-angeles-clippers-2018010212/,Wed, 03 Jan 2018 03:30:00,5142
2018010221,nba.g.1947389,nba.t.21,nba.t.1,https://sports.yahoo.com/nba/atlanta-hawks-phoenix-suns-2018010221/,Wed, 03 Jan 2018 02:00:00,5143
2018010223,nba.g.1947843,nba.t.23,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-sacramento-kings-2018010223/,Wed, 03 Jan 2018 03:00:00,5143
2018010212,nba.g.1948145,nba.t.12,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-los-angeles-clippers-2018010212/,Wed, 03 Jan 2018 03:30:00,5143
2018010223,nba.g.1947843,nba.t.23,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-sacramento-kings-2018010223/,Wed, 03 Jan 2018 03:00:00,5144
2018010212,nba.g.1948145,nba.t.12,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-los-angeles-clippers-2018010212/,Wed, 03 Jan 2018 03:30:00,5144
2018010319,nba.g.1947574,nba.t.19,nba.t.10,https://sports.yahoo.com/nba/houston-rockets-orlando-magic-2018010319/,Thu, 04 Jan 2018 00:00:00,5152
2018010327,nba.g.1947836,nba.t.27,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-washington-wizards-2018010327/,Thu, 04 Jan 2018 00:00:00,5152
2018010320,nba.g.1947853,nba.t.20,nba.t.24,https://sports.yahoo.com/nba/san-antonio-spurs-philadelphia-76ers-2018010320/,Thu, 04 Jan 2018 00:00:00,5152
2018010317,nba.g.1947486,nba.t.17,nba.t.16,https://sports.yahoo.com/nba/minnesota-timberwolves-brooklyn-nets-2018010317/,Thu, 04 Jan 2018 00:30:00,5152
2018010314,nba.g.1947954,nba.t.14,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-miami-heat-2018010314/,Thu, 04 Jan 2018 00:30:00,5152
2018010302,nba.g.1947233,nba.t.2,nba.t.5,https://sports.yahoo.com/nba/cleveland-cavaliers-boston-celtics-2018010302/,Thu, 04 Jan 2018 01:00:00,5152
2018010304,nba.g.1947265,nba.t.4,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-chicago-bulls-2018010304/,Thu, 04 Jan 2018 01:00:00,5152
2018010315,nba.g.1948206,nba.t.15,nba.t.11,https://sports.yahoo.com/nba/indiana-pacers-milwaukee-bucks-2018010315/,Thu, 04 Jan 2018 01:00:00,5152
2018010306,nba.g.1947827,nba.t.6,nba.t.9,https://sports.yahoo.com/nba/golden-state-warriors-dallas-mavericks-2018010306/,Thu, 04 Jan 2018 01:30:00,5152
2018010326,nba.g.1947287,nba.t.26,nba.t.3,https://sports.yahoo.com/nba/new-orleans-pelicans-utah-jazz-2018010326/,Thu, 04 Jan 2018 02:00:00,5152
2018010307,nba.g.1948027,nba.t.7,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-denver-nuggets-2018010307/,Thu, 04 Jan 2018 02:00:00,5152
2018010313,nba.g.1947410,nba.t.13,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-los-angeles-lakers-2018010313/,Thu, 04 Jan 2018 03:30:00,5152
2018010302,nba.g.1947233,nba.t.2,nba.t.5,https://sports.yahoo.com/nba/cleveland-cavaliers-boston-celtics-2018010302/,Thu, 04 Jan 2018 01:00:00,5153
2018010304,nba.g.1947265,nba.t.4,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-chicago-bulls-2018010304/,Thu, 04 Jan 2018 01:00:00,5153
2018010315,nba.g.1948206,nba.t.15,nba.t.11,https://sports.yahoo.com/nba/indiana-pacers-milwaukee-bucks-2018010315/,Thu, 04 Jan 2018 01:00:00,5153
2018010306,nba.g.1947827,nba.t.6,nba.t.9,https://sports.yahoo.com/nba/golden-state-warriors-dallas-mavericks-2018010306/,Thu, 04 Jan 2018 01:30:00,5153
2018010326,nba.g.1947287,nba.t.26,nba.t.3,https://sports.yahoo.com/nba/new-orleans-pelicans-utah-jazz-2018010326/,Thu, 04 Jan 2018 02:00:00,5153
2018010307,nba.g.1948027,nba.t.7,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-denver-nuggets-2018010307/,Thu, 04 Jan 2018 02:00:00,5153
2018010313,nba.g.1947410,nba.t.13,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-los-angeles-lakers-2018010313/,Thu, 04 Jan 2018 03:30:00,5153
2018010326,nba.g.1947287,nba.t.26,nba.t.3,https://sports.yahoo.com/nba/new-orleans-pelicans-utah-jazz-2018010326/,Thu, 04 Jan 2018 02:00:00,5154
2018010307,nba.g.1948027,nba.t.7,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-denver-nuggets-2018010307/,Thu, 04 Jan 2018 02:00:00,5154
2018010313,nba.g.1947410,nba.t.13,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-los-angeles-lakers-2018010313/,Thu, 04 Jan 2018 03:30:00,5154
2018010410,nba.g.1947957,nba.t.10,nba.t.9,https://sports.yahoo.com/nba/golden-state-warriors-houston-rockets-2018010410/,Fri, 05 Jan 2018 01:00:00,5157
2018010412,nba.g.1948155,nba.t.12,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-los-angeles-clippers-2018010412/,Fri, 05 Jan 2018 03:30:00,5157
2018010502,nba.g.1947237,nba.t.2,nba.t.16,https://sports.yahoo.com/nba/minnesota-timberwolves-boston-celtics-2018010502/,Sat, 06 Jan 2018 00:00:00,5162
2018010520,nba.g.1947864,nba.t.20,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-philadelphia-76ers-2018010520/,Sat, 06 Jan 2018 00:00:00,5162
2018010514,nba.g.1947962,nba.t.14,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-miami-heat-2018010514/,Sat, 06 Jan 2018 01:00:00,5162
2018010515,nba.g.1948214,nba.t.15,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-milwaukee-bucks-2018010515/,Sat, 06 Jan 2018 01:00:00,5162
2018010506,nba.g.1947832,nba.t.6,nba.t.4,https://sports.yahoo.com/nba/chicago-bulls-dallas-mavericks-2018010506/,Sat, 06 Jan 2018 01:30:00,5162
2018010524,nba.g.1948295,nba.t.24,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-san-antonio-spurs-2018010524/,Sat, 06 Jan 2018 01:30:00,5162
2018010507,nba.g.1948034,nba.t.7,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-denver-nuggets-2018010507/,Sat, 06 Jan 2018 02:00:00,5162
2018010529,nba.g.1947824,nba.t.29,nba.t.27,https://sports.yahoo.com/nba/washington-wizards-memphis-grizzlies-2018010529/,Sat, 06 Jan 2018 02:30:00,5162
2018010522,nba.g.1947571,nba.t.22,nba.t.1,https://sports.yahoo.com/nba/atlanta-hawks-portland-trail-blazers-2018010522/,Sat, 06 Jan 2018 03:00:00,5162
2018010513,nba.g.1947419,nba.t.13,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-los-angeles-lakers-2018010513/,Sat, 06 Jan 2018 03:30:00,5162
2018010514,nba.g.1947962,nba.t.14,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-miami-heat-2018010514/,Sat, 06 Jan 2018 01:00:00,5163
2018010515,nba.g.1948214,nba.t.15,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-milwaukee-bucks-2018010515/,Sat, 06 Jan 2018 01:00:00,5163
2018010506,nba.g.1947832,nba.t.6,nba.t.4,https://sports.yahoo.com/nba/chicago-bulls-dallas-mavericks-2018010506/,Sat, 06 Jan 2018 01:30:00,5163
2018010524,nba.g.1948295,nba.t.24,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-san-antonio-spurs-2018010524/,Sat, 06 Jan 2018 01:30:00,5163
2018010507,nba.g.1948034,nba.t.7,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-denver-nuggets-2018010507/,Sat, 06 Jan 2018 02:00:00,5163
2018010529,nba.g.1947824,nba.t.29,nba.t.27,https://sports.yahoo.com/nba/washington-wizards-memphis-grizzlies-2018010529/,Sat, 06 Jan 2018 02:30:00,5163
